ID,Binomial,Replicate,Excluded_LPR_2022,Citation,Class,Order,Family,Genus,Species,Subspecies,Authority,Common_name,Location,Country,All_countries,Region,IPBES_region,IPBES_subregion,Latitude,Longitude,Specific_location,System,T_realm,T_biome,FW_realm,FW_biome,M_realm,M_ocean,M_biome,Migratory_fw_fish,Units,Method,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
25471,Chelon_dumerili,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Mugiliformes,Mugilidae,Chelon,dumerili,,(Steindachner 1870),Grooved mullet,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,1,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.48,5.71,2.57,5.46,10.96,6.5,NULL,6.18,NULL,9.18,3.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25472,Chelon_tricuspidens,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Mugiliformes,Mugilidae,Chelon,tricuspidens,,(Smith 1935),Striped mullet,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.58,NULL,0.17,0.08,NULL,NULL,NULL,NULL,0.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25473,Chelon_richardsonii,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Mugiliformes,Mugilidae,Chelon,richardsonii,,(Smith 1846),South African mullet,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.81,33.38,25.87,33.67,65.83,31,NULL,34.14,NULL,30.55,31.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25476,Mugil_cephalus,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Mugiliformes,Mugilidae,Mugil,cephalus,,Linnaeus 1758,Flathead grey mullet,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,1,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05,0.5,0.09,0.13,NULL,0.71,NULL,0.05,NULL,3.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25477,Pseudomyxus_capensis,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Mugiliformes,Mugilidae,Pseudomyxus,capensis,,(Valenciennes 1836),Freshwater mullet,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,1,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.62,0.67,0.17,0.46,0.17,NULL,NULL,0.59,NULL,2.82,0.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25480,Pomatomus_saltatrix,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Scombriformes,Pomatomidae,Pomatomus,saltatrix,,(Linnaeus 1766),Bluefish,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.62,0.04,0.83,0.25,NULL,0.08,NULL,0.59,NULL,1.14,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25481,Heteromycteris_capensis,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Pleuronectiformes,Soleidae,Heteromycteris,capensis,,Kaup 1858,Cape sole,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.08,0.87,1.29,3.38,0.33,NULL,NULL,NULL,3.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25482,Solea_turbynei,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Pleuronectiformes,Soleidae,Solea,turbynei,,Gilchrist 1904,Blackhand sole,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.71,5.79,4.78,8.17,6.71,6.5,NULL,4.5,NULL,24.64,2.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25483,Diplodus_capensis,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Perciformes,Sparidae,Diplodus,capensis,,(Smith 1844),Cape white seabream,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05,0.92,0.09,12.5,10.667,1.46,NULL,0.05,NULL,0.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25484,Lithognathus_lithognathus,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Perciformes,Sparidae,Lithognathus,lithognathus,,(Cuvier 1829),White steenbras,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,1,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.48,NULL,0.04,0.08,0.71,0.88,NULL,0.46,NULL,0.09,0.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25485,Rhabdosargus_globiceps,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Perciformes,Sparidae,Rhabdosargus,globiceps,,(Valenciennes 1830),White stumpnose,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.63,0.13,0.08,0.92,0.46,NULL,NULL,NULL,8.364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25487,Rhabdosargus_holubi,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Perciformes,Sparidae,Rhabdosargus,holubi,,(Steindachner 1881),Cape stumpnose,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,1.5,5.78,5.25,4.17,14.54,NULL,0.64,NULL,1.68,4.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25489,Syngnathus_temminckii,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,temminckii,,Kaup 1856,No common name,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.38,1.46,1.09,5.21,0.58,1.08,NULL,0.36,NULL,1.23,0.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25494,Amblyrhynchote_honckenii,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Tetraodontiformes,Tetraodontidae,Amblyrhynchote,honckenii,,(Bloch 1785),Evileye blaasop,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.14,0.08,0.04,0.25,0.04,0.13,NULL,0.14,NULL,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25495,Arothron_immaculatus,0,0,"James, N. C., S. J. Lamberth, C. Midgley, and A. K. Whitfield. 2018. Resilience of fish assemblages in the Breede Estuary, South Africa, to environmental perturbations. Environmental Biology of Fishes 101:109-126.",Actinopteri,Tetraodontiformes,Tetraodontidae,Arothron,immaculatus,,(Bloch & Schneider 1801),Immaculate puffer,"Breede Estuary, Western Cape",South Africa,South Africa,Africa,NULL,NULL,-34.405833,20.852222,1,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,CPUE (Number of individuals per haul),Fish sampled using seine nets,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.38,NULL,NULL,NULL,0.04,NULL,NULL,NULL,0.09,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26552,Oreochromis_mossambicus,0,0,"Kyle, R. 1999. Gill netting in nature reserves: a case study from the Kosi Lakes, South Africa. Biological Conservation 88:183-192.",Actinopteri,Cichliformes,Cichlidae,Oreochromis,mossambicus,,(Peters 1852),Mozambique tilapia,"Lake Nhlange, Kosi lake system",South Africa,South Africa,Africa,Africa,Southern Africa,-26.983781,32.83705,1,Freshwater,NULL,NULL,Afrotropical,Tropical and subtropical coastal rivers,NULL,NULL,NULL,1,CPUE (mean numbers of fish caught per net setting),Gill net fishing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0.8461,0.7308,1.1538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26556,Mugil_cephalus,0,0,"Kyle, R. 1999. Gill netting in nature reserves: a case study from the Kosi Lakes, South Africa. Biological Conservation 88:183-192.",Actinopteri,Mugiliformes,Mugilidae,Mugil,cephalus,,Linnaeus 1758,Flathead grey mullet,"Lake Nhlange, Kosi lake system",South Africa,South Africa,Africa,Africa,Southern Africa,-26.983781,32.83705,1,Freshwater,NULL,NULL,Afrotropical,Tropical and subtropical coastal rivers,NULL,NULL,NULL,1,CPUE (mean numbers of fish caught per net setting),Gill net fishing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3669,0.3262,0.2038,0.3261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26559,Pseudomyxus_capensis,0,0,"Kyle, R. 1999. Gill netting in nature reserves: a case study from the Kosi Lakes, South Africa. Biological Conservation 88:183-192.",Actinopteri,Mugiliformes,Mugilidae,Pseudomyxus,capensis,,(Valenciennes 1836),Freshwater mullet,"Lake Nhlange, Kosi lake system",South Africa,South Africa,Africa,Africa,Southern Africa,-26.983781,32.83705,1,Freshwater,NULL,NULL,Afrotropical,Tropical and subtropical coastal rivers,NULL,NULL,NULL,1,CPUE (mean numbers of fish caught per net setting),Gillnet fishing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0279,NULL,0.0628,0.1743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27261,Mugil_cephalus,0,0,"Plumstead, E. E. (1990). ""Changes in ichthyofaunal diversity and abundance within the Mbashe Estuary, Transkei, following construction of a river barrage."" South African Journal of Marine Science 9(1): 399-407.",Actinopteri,Mugiliformes,Mugilidae,Mugil,cephalus,,Linnaeus 1758,Flathead grey mullet,"Mbashe River (between 1 and 7 km from river mouth), Eastern Cape",South Africa,South Africa,Africa,Africa,Southern Africa,-32.232097,28.882472,1,Freshwater,NULL,NULL,Afrotropical,Temperate upland rivers,NULL,NULL,NULL,0,Number of individuals,"Sampling using brown 60-m multifilament gill nets set at neap tides in the evening and removed 12 h later. Each fleet of nets comprised six 10-m panels, 3 m deep with stretched mesh sizes of 45, 57, 73,93, 118 and 150 mm. Nets were laid perpendicular to the river bank at three stations representative of the lower, middle and upper reaches, 1, 4 and 7 km respectively from the mouth.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,481,394,556,NULL,NULL,156,102,142,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27262,Pseudomyxus_capensis,0,0,"Plumstead, E. E. (1990). ""Changes in ichthyofaunal diversity and abundance within the Mbashe Estuary, Transkei, following construction of a river barrage."" South African Journal of Marine Science 9(1): 399-407.",Actinopteri,Mugiliformes,Mugilidae,Pseudomyxus,capensis,,(Valenciennes 1836),Freshwater mullet,"Mbashe River (between 1 and 7 km from river mouth), Eastern Cape",South Africa,South Africa,Africa,Africa,Southern Africa,-32.232097,28.882472,1,Freshwater,NULL,NULL,Afrotropical,Temperate upland rivers,NULL,NULL,NULL,0,Number of individuals,"Sampling using brown 60-m multifilament gill nets set at neap tides in the evening and removed 12 h later. Each fleet of nets comprised six 10-m panels, 3 m deep with stretched mesh sizes of 45, 57, 73,93, 118 and 150 mm. Nets were laid perpendicular to the river bank at three stations representative of the lower, middle and upper reaches, 1, 4 and 7 km respectively from the mouth.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,34,41,NULL,NULL,19,7,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
